date,state_id,state_name,commodity_name,avg_modal_price,avg_min_price,avg_max_price,district_name,calculationType,change,commodity_standardized,paddy,ragi,jowar,moongdal,max_temp,min_temp,avg_temp,rainfall,max_windspeed,min_windspeed,mean_windspeed,summer,rainy,winter
09-03-2022,36,Telangana,Green Gram (Moong)(Whole),10215.92,9881.22,10569.95,All,Daily,-33.7,moongdal,0,0,0,1,31.8,23.0,26.3,0.0,9.0,0.5,4.4,0,0,1
10-03-2022,36,Telangana,Green Gram (Moong)(Whole),10351.7,10084.38,10739.24,All,Daily,135.78,moongdal,0,0,0,1,30.2,23.0,25.6,8.0,9.9,1.0,5.5,0,0,1
11-03-2022,36,Telangana,Green Gram (Moong)(Whole),10238.78,9915.59,10439.39,All,Daily,-112.92,moongdal,0,0,0,1,31.0,23.0,26.2,5.0,16.6,1.0,7.9,0,0,1
12-03-2022,36,Telangana,Green Gram (Moong)(Whole),10196.38,9927.45,10404.19,All,Daily,-42.4,moongdal,0,0,0,1,29.9,23.0,25.9,0.0,20.5,0.8,7.1,0,0,1
13-03-2022,36,Telangana,Green Gram (Moong)(Whole),10026.89,9767.41,10231.09,All,Daily,-169.48,moongdal,0,0,0,1,30.7,21.0,26.0,17.0,11.7,0.5,5.7,0,0,1
14-03-2022,36,Telangana,Green Gram (Moong)(Whole),10068.17,9673.52,10319.34,All,Daily,41.27,moongdal,0,0,0,1,30.4,21.0,24.6,91.0,16.6,0.8,6.3,0,0,1
15-03-2022,36,Telangana,Green Gram (Moong)(Whole),10032.06,9802.78,10304.1,All,Daily,-36.11,moongdal,0,0,0,1,31.0,22.9,25.6,0.0,13.0,0.0,5.8,0,0,1
16-03-2022,36,Telangana,Green Gram (Moong)(Whole),10116.51,9735.4,10379.19,All,Daily,84.45,moongdal,0,0,0,1,31.0,22.0,25.9,0.0,9.4,0.5,4.5,0,0,1
17-03-2022,36,Telangana,Green Gram (Moong)(Whole),10035.26,9799.87,10365.0,All,Daily,-81.24,moongdal,0,0,0,1,31.0,20.0,25.5,0.0,9.4,0.6,5.5,0,0,1
18-03-2022,36,Telangana,Green Gram (Moong)(Whole),10125.62,9818.03,10430.05,All,Daily,90.36,moongdal,0,0,0,1,29.2,22.0,25.8,0.0,9.4,0.0,3.7,0,0,1
19-03-2022,36,Telangana,Green Gram (Moong)(Whole),10241.33,10028.13,10564.82,All,Daily,115.71,moongdal,0,0,0,1,31.0,22.0,26.4,0.0,11.2,0.8,5.1,0,0,1
20-03-2022,36,Telangana,Green Gram (Moong)(Whole),10205.12,9913.05,10478.46,All,Daily,-36.22,moongdal,0,0,0,1,30.1,21.5,25.9,0.0,9.7,0.8,5.0,0,0,1
21-03-2022,36,Telangana,Green Gram (Moong)(Whole),10113.88,9758.37,10363.5,All,Daily,-91.24,moongdal,0,0,0,1,28.4,21.0,24.2,41.0,9.4,0.5,4.7,0,0,1
22-03-2022,36,Telangana,Green Gram (Moong)(Whole),10029.14,9705.62,10242.35,All,Daily,-84.74,moongdal,0,0,0,1,29.9,22.0,25.8,0.0,9.4,0.0,3.8,0,0,1
23-03-2022,36,Telangana,Green Gram (Moong)(Whole),10137.19,9827.76,10524.31,All,Daily,108.06,moongdal,0,0,0,1,30.0,23.0,26.0,0.0,13.0,0.8,7.1,0,0,1
24-03-2022,36,Telangana,Green Gram (Moong)(Whole),10024.4,9800.24,10311.55,All,Daily,-112.8,moongdal,0,0,0,1,30.0,22.0,25.7,0.0,18.4,0.8,6.2,0,0,1
25-03-2022,36,Telangana,Green Gram (Moong)(Whole),9981.72,9620.17,10348.15,All,Daily,-42.68,moongdal,0,0,0,1,30.4,22.1,25.5,0.0,9.4,1.0,5.1,0,0,1
26-03-2022,36,Telangana,Green Gram (Moong)(Whole),10126.32,9818.15,10448.36,All,Daily,144.61,moongdal,0,0,0,1,30.4,21.4,25.3,0.0,9.4,0.8,5.3,0,0,1
27-03-2022,36,Telangana,Green Gram (Moong)(Whole),10166.47,9876.61,10451.03,All,Daily,40.14,moongdal,0,0,0,1,29.7,20.7,24.9,0.0,11.2,0.6,3.7,0,0,1
28-03-2022,36,Telangana,Green Gram (Moong)(Whole),10135.32,9879.75,10530.31,All,Daily,-31.14,moongdal,0,0,0,1,30.8,20.1,25.6,0.0,9.4,0.8,4.5,0,0,1
29-03-2022,36,Telangana,Green Gram (Moong)(Whole),10159.91,9839.67,10362.22,All,Daily,24.59,moongdal,0,0,0,1,30.0,19.3,24.8,0.0,9.4,0.5,3.8,0,0,1
30-03-2022,36,Telangana,Green Gram (Moong)(Whole),10317.74,9923.97,10523.04,All,Daily,157.82,moongdal,0,0,0,1,29.0,19.9,24.3,0.0,9.7,0.9,6.4,0,0,1
31-03-2022,36,Telangana,Green Gram (Moong)(Whole),10493.64,10147.14,10760.35,All,Daily,175.91,moongdal,0,0,0,1,28.5,19.7,24.0,0.0,13.0,1.8,7.0,0,0,1
01-04-2022,36,Telangana,Green Gram (Moong)(Whole),10603.5,10367.01,10984.28,All,Daily,109.86,moongdal,0,0,0,1,28.7,18.9,23.6,0.0,11.6,0.9,6.6,0,0,1
02-04-2022,36,Telangana,Green Gram (Moong)(Whole),10720.46,10442.19,10966.9,All,Daily,116.95,moongdal,0,0,0,1,28.1,17.0,23.4,0.0,10.1,1.8,7.6,0,0,1
03-04-2022,36,Telangana,Green Gram (Moong)(Whole),10752.54,10424.61,11014.44,All,Daily,32.08,moongdal,0,0,0,1,27.6,21.0,24.6,0.0,11.2,4.4,7.5,0,0,1
04-04-2022,36,Telangana,Green Gram (Moong)(Whole),10947.81,10608.48,11167.44,All,Daily,195.27,moongdal,0,0,0,1,28.2,22.7,25.2,0.0,14.8,1.3,7.9,0,0,1
05-04-2022,36,Telangana,Green Gram (Moong)(Whole),11005.05,10655.59,11392.47,All,Daily,57.24,moongdal,0,0,0,1,29.2,22.2,25.2,0.0,9.4,0.9,5.6,0,0,1
06-04-2022,36,Telangana,Green Gram (Moong)(Whole),11087.82,10832.37,11305.13,All,Daily,82.77,moongdal,0,0,0,1,25.9,20.0,22.5,0.0,11.2,0.8,6.0,0,0,1
07-04-2022,36,Telangana,Green Gram (Moong)(Whole),11007.29,10710.56,11319.14,All,Daily,-80.53,moongdal,0,0,0,1,27.2,21.0,23.6,0.0,11.2,0.6,6.1,0,0,1
08-04-2022,36,Telangana,Green Gram (Moong)(Whole),11068.62,10725.47,11342.93,All,Daily,61.33,moongdal,0,0,0,1,27.9,22.0,24.1,0.0,13.0,1.2,7.5,0,0,1
09-04-2022,36,Telangana,Green Gram (Moong)(Whole),11023.88,10795.6,11301.41,All,Daily,-44.74,moongdal,0,0,0,1,27.9,22.0,24.2,0.0,11.2,1.2,6.1,0,0,1
10-04-2022,36,Telangana,Green Gram (Moong)(Whole),10783.27,10442.1,11171.16,All,Daily,-240.6,moongdal,0,0,0,1,28.9,21.0,24.1,0.0,13.0,0.5,6.7,0,0,1
11-04-2022,36,Telangana,Green Gram (Moong)(Whole),10801.99,10546.45,11174.31,All,Daily,18.71,moongdal,0,0,0,1,28.5,21.0,24.1,0.0,13.0,0.0,5.2,0,0,1
12-04-2022,36,Telangana,Green Gram (Moong)(Whole),10803.73,10530.33,11184.46,All,Daily,1.74,moongdal,0,0,0,1,27.1,19.0,22.8,0.0,11.2,1.2,6.0,0,0,1
13-04-2022,36,Telangana,Green Gram (Moong)(Whole),10583.98,10252.17,10954.84,All,Daily,-219.74,moongdal,0,0,0,1,28.3,17.2,22.4,0.0,11.2,1.2,5.9,0,0,1
14-04-2022,36,Telangana,Green Gram (Moong)(Whole),10597.25,10232.35,10874.19,All,Daily,13.27,moongdal,0,0,0,1,26.3,16.2,21.9,0.0,14.9,1.0,6.6,0,0,1
15-04-2022,36,Telangana,Green Gram (Moong)(Whole),10598.74,10301.79,10991.48,All,Daily,1.49,moongdal,0,0,0,1,28.5,17.9,23.4,0.0,9.9,0.0,5.5,0,0,1
16-04-2022,36,Telangana,Green Gram (Moong)(Whole),10580.58,10312.82,10868.56,All,Daily,-18.17,moongdal,0,0,0,1,28.1,20.2,23.8,0.0,11.2,0.8,5.9,0,0,1
17-04-2022,36,Telangana,Green Gram (Moong)(Whole),10549.55,10168.29,10785.91,All,Daily,-31.03,moongdal,0,0,0,1,26.0,21.2,24.0,0.0,16.6,0.8,7.3,0,0,1
18-04-2022,36,Telangana,Green Gram (Moong)(Whole),10543.65,10263.53,10873.36,All,Daily,-5.9,moongdal,0,0,0,1,27.7,22.0,24.0,0.0,13.0,1.4,7.5,0,0,1
19-04-2022,36,Telangana,Green Gram (Moong)(Whole),10655.41,10302.74,10898.09,All,Daily,111.76,moongdal,0,0,0,1,28.6,22.0,24.6,0.0,11.2,0.8,5.9,0,0,1
20-04-2022,36,Telangana,Green Gram (Moong)(Whole),10608.46,10306.17,10916.58,All,Daily,-46.95,moongdal,0,0,0,1,28.0,22.0,24.7,0.2,10.5,1.8,7.3,0,0,1
21-04-2022,36,Telangana,Green Gram (Moong)(Whole),10537.36,10308.91,10799.6,All,Daily,-71.1,moongdal,0,0,0,1,27.0,22.1,24.0,0.2,13.0,4.7,8.0,0,0,1
22-04-2022,36,Telangana,Green Gram (Moong)(Whole),10533.66,10245.27,10915.64,All,Daily,-3.7,moongdal,0,0,0,1,27.5,22.0,24.1,0.0,18.4,1.0,7.6,0,0,1
23-04-2022,36,Telangana,Green Gram (Moong)(Whole),10705.35,10420.14,10941.66,All,Daily,171.69,moongdal,0,0,0,1,26.7,22.0,23.7,0.3,7.9,0.5,4.5,0,0,1
24-04-2022,36,Telangana,Green Gram (Moong)(Whole),10755.6,10453.32,10974.42,All,Daily,50.25,moongdal,0,0,0,1,25.8,21.2,23.2,0.1,18.4,1.0,7.6,0,0,1
25-04-2022,36,Telangana,Green Gram (Moong)(Whole),10913.04,10632.2,11234.98,All,Daily,157.44,moongdal,0,0,0,1,24.9,21.1,22.4,2.0,16.6,1.1,7.5,0,0,1
26-04-2022,36,Telangana,Green Gram (Moong)(Whole),11069.54,10769.66,11459.24,All,Daily,156.5,moongdal,0,0,0,1,25.0,21.2,22.7,3.8,14.8,2.1,7.2,0,0,1
27-04-2022,36,Telangana,Green Gram (Moong)(Whole),10959.11,10701.71,11339.36,All,Daily,-110.43,moongdal,0,0,0,1,28.1,21.2,24.5,0.0,9.4,0.8,5.5,0,0,1
28-04-2022,36,Telangana,Green Gram (Moong)(Whole),10891.03,10529.2,11145.77,All,Daily,-68.08,moongdal,0,0,0,1,30.1,22.0,25.3,0.3,10.8,0.8,4.7,0,0,1
29-04-2022,36,Telangana,Green Gram (Moong)(Whole),10926.57,10633.81,11280.56,All,Daily,35.54,moongdal,0,0,0,1,29.2,22.0,25.3,0.0,11.2,0.8,6.5,0,0,1
30-04-2022,36,Telangana,Green Gram (Moong)(Whole),10866.53,10619.76,11182.2,All,Daily,-60.04,moongdal,0,0,0,1,29.4,20.2,24.5,0.0,11.5,0.9,6.3,0,0,1
01-05-2022,36,Telangana,Green Gram (Moong)(Whole),10773.55,10448.34,11166.47,All,Daily,-92.98,moongdal,0,0,0,1,29.2,17.3,23.2,0.0,9.7,0.8,4.5,0,0,1
02-05-2022,36,Telangana,Green Gram (Moong)(Whole),10799.01,10468.34,11157.72,All,Daily,25.46,moongdal,0,0,0,1,27.1,16.3,22.1,0.0,9.7,0.8,5.6,0,0,1
03-05-2022,36,Telangana,Green Gram (Moong)(Whole),10702.46,10457.8,10973.62,All,Daily,-96.55,moongdal,0,0,0,1,28.0,19.3,23.0,0.0,14.8,1.4,6.2,0,0,1
04-05-2022,36,Telangana,Green Gram (Moong)(Whole),10721.3,10362.66,11033.97,All,Daily,18.84,moongdal,0,0,0,1,24.1,20.1,22.3,0.0,11.5,1.0,6.9,0,0,1
05-05-2022,36,Telangana,Green Gram (Moong)(Whole),10475.19,10076.68,10732.76,All,Daily,-246.11,moongdal,0,0,0,1,27.2,18.1,23.3,0.0,9.4,0.8,5.3,0,0,1
06-05-2022,36,Telangana,Green Gram (Moong)(Whole),10323.17,10093.95,10631.06,All,Daily,-152.02,moongdal,0,0,0,1,28.5,19.0,23.1,0.0,14.8,0.8,6.2,0,0,1
07-05-2022,36,Telangana,Green Gram (Moong)(Whole),10194.29,9800.78,10437.51,All,Daily,-128.87,moongdal,0,0,0,1,27.9,19.1,23.2,0.0,18.4,1.3,6.5,0,0,1
08-05-2022,36,Telangana,Green Gram (Moong)(Whole),10088.8,9879.69,10339.98,All,Daily,-105.5,moongdal,0,0,0,1,27.7,18.0,23.2,0.0,13.0,0.6,6.3,0,0,1
09-05-2022,36,Telangana,Green Gram (Moong)(Whole),10213.59,9934.82,10506.97,All,Daily,124.79,moongdal,0,0,0,1,29.7,18.2,23.5,0.0,9.4,0.8,5.1,0,0,1
10-05-2022,36,Telangana,Green Gram (Moong)(Whole),10251.17,9952.45,10456.22,All,Daily,37.59,moongdal,0,0,0,1,30.0,18.2,23.9,0.0,9.4,1.8,5.6,0,0,1
11-05-2022,36,Telangana,Green Gram (Moong)(Whole),10339.43,9983.71,10618.81,All,Daily,88.25,moongdal,0,0,0,1,30.6,17.4,23.8,0.0,9.4,0.9,5.4,0,0,1
12-05-2022,36,Telangana,Green Gram (Moong)(Whole),10065.16,9819.18,10448.39,All,Daily,-274.27,moongdal,0,0,0,1,28.8,19.2,23.9,0.0,11.2,0.5,5.8,0,0,1
13-05-2022,36,Telangana,Green Gram (Moong)(Whole),9893.72,9687.33,10249.32,All,Daily,-171.44,moongdal,0,0,0,1,27.4,18.2,23.0,0.0,7.6,0.9,4.9,0,0,1
14-05-2022,36,Telangana,Green Gram (Moong)(Whole),9895.87,9505.4,10141.98,All,Daily,2.15,moongdal,0,0,0,1,27.9,20.0,23.7,0.0,11.2,1.1,5.9,0,0,1
15-05-2022,36,Telangana,Green Gram (Moong)(Whole),9992.31,9723.44,10339.94,All,Daily,96.44,moongdal,0,0,0,1,25.2,20.0,22.7,0.0,14.8,1.4,6.6,0,0,1
16-05-2022,36,Telangana,Green Gram (Moong)(Whole),9982.45,9602.15,10360.96,All,Daily,-9.87,moongdal,0,0,0,1,27.2,21.0,23.5,0.0,16.6,1.1,6.6,0,0,1
17-05-2022,36,Telangana,Green Gram (Moong)(Whole),9753.75,9392.04,10063.49,All,Daily,-228.69,moongdal,0,0,0,1,27.7,18.0,22.9,0.0,14.6,0.9,6.6,0,0,1
18-05-2022,36,Telangana,Green Gram (Moong)(Whole),9693.33,9453.52,10003.16,All,Daily,-60.42,moongdal,0,0,0,1,26.7,19.0,22.2,0.0,14.8,0.9,6.0,0,0,1
19-05-2022,36,Telangana,Green Gram (Moong)(Whole),9800.82,9520.19,10152.0,All,Daily,107.49,moongdal,0,0,0,1,25.8,19.0,21.7,0.0,11.2,0.8,6.5,0,0,1
20-05-2022,36,Telangana,Green Gram (Moong)(Whole),9798.13,9398.93,10058.33,All,Daily,-2.7,moongdal,0,0,0,1,26.0,15.3,20.9,0.0,11.2,0.8,5.9,0,0,1
21-05-2022,36,Telangana,Green Gram (Moong)(Whole),9892.96,9585.87,10214.17,All,Daily,94.84,moongdal,0,0,0,1,27.1,13.5,20.3,0.0,11.8,0.0,5.3,0,0,1
22-05-2022,36,Telangana,Green Gram (Moong)(Whole),9907.07,9644.1,10178.65,All,Daily,14.11,moongdal,0,0,0,1,26.5,13.4,20.0,0.0,9.4,0.8,5.3,0,0,1
23-05-2022,36,Telangana,Green Gram (Moong)(Whole),9889.47,9663.13,10216.24,All,Daily,-17.6,moongdal,0,0,0,1,26.3,12.3,20.0,0.0,14.8,0.6,6.0,0,0,1
24-05-2022,36,Telangana,Green Gram (Moong)(Whole),9696.14,9374.23,10026.73,All,Daily,-193.33,moongdal,0,0,0,1,25.7,13.0,19.5,0.0,9.4,0.0,3.6,0,0,1
25-05-2022,36,Telangana,Green Gram (Moong)(Whole),9538.88,9261.56,9765.1,All,Daily,-157.26,moongdal,0,0,0,1,25.2,13.3,19.3,0.0,11.2,0.9,5.2,0,0,1
26-05-2022,36,Telangana,Green Gram (Moong)(Whole),9486.9,9267.13,9878.99,All,Daily,-51.98,moongdal,0,0,0,1,27.3,11.6,19.2,0.0,9.4,0.8,3.0,0,0,1
27-05-2022,36,Telangana,Green Gram (Moong)(Whole),9498.59,9101.41,9731.76,All,Daily,11.69,moongdal,0,0,0,1,29.5,11.6,19.4,0.0,9.4,0.5,4.4,0,0,1
28-05-2022,36,Telangana,Green Gram (Moong)(Whole),9359.71,9079.4,9597.86,All,Daily,-138.88,moongdal,0,0,0,1,29.1,12.0,20.7,0.0,11.2,0.5,4.2,0,0,1
29-05-2022,36,Telangana,Green Gram (Moong)(Whole),9250.2,8951.58,9612.19,All,Daily,-109.52,moongdal,0,0,0,1,30.2,13.4,21.9,0.0,7.6,0.8,3.5,0,0,1
30-05-2022,36,Telangana,Green Gram (Moong)(Whole),9163.12,8788.84,9429.3,All,Daily,-87.08,moongdal,0,0,0,1,29.0,15.2,21.9,0.0,9.5,0.8,4.3,0,0,1
31-05-2022,36,Telangana,Green Gram (Moong)(Whole),9265.8,9006.04,9648.17,All,Daily,102.68,moongdal,0,0,0,1,28.9,17.0,22.3,0.0,7.9,0.8,4.7,0,0,1
01-06-2022,36,Telangana,Green Gram (Moong)(Whole),9300.19,8990.58,9659.7,All,Daily,34.4,moongdal,0,0,0,1,27.5,17.1,21.9,0.0,10.1,0.8,5.5,0,0,1
02-06-2022,36,Telangana,Green Gram (Moong)(Whole),9313.24,8965.3,9650.24,All,Daily,13.05,moongdal,0,0,0,1,27.4,17.0,22.1,0.0,13.0,0.9,6.8,0,0,1
03-06-2022,36,Telangana,Green Gram (Moong)(Whole),9466.6,9090.47,9787.58,All,Daily,153.36,moongdal,0,0,0,1,27.1,17.0,21.7,0.0,13.0,1.4,6.2,0,0,1
04-06-2022,36,Telangana,Green Gram (Moong)(Whole),9583.41,9358.99,9865.37,All,Daily,116.81,moongdal,0,0,0,1,25.9,17.0,20.9,0.0,16.6,0.8,6.6,0,0,1
05-06-2022,36,Telangana,Green Gram (Moong)(Whole),9652.26,9328.23,9969.08,All,Daily,68.84,moongdal,0,0,0,1,26.0,17.1,21.5,0.0,18.4,2.1,7.5,0,0,1
06-06-2022,36,Telangana,Green Gram (Moong)(Whole),9490.17,9125.25,9765.75,All,Daily,-162.08,moongdal,0,0,0,1,25.6,17.0,21.0,0.0,14.8,0.9,6.1,0,0,1
07-06-2022,36,Telangana,Green Gram (Moong)(Whole),9470.51,9090.12,9680.26,All,Daily,-19.66,moongdal,0,0,0,1,26.0,17.9,21.1,0.0,11.2,0.8,5.5,0,0,1
08-06-2022,36,Telangana,Green Gram (Moong)(Whole),9426.5,9037.39,9815.87,All,Daily,-44.01,moongdal,0,0,0,1,26.0,15.3,20.9,0.0,10.3,0.8,5.5,0,0,1
09-06-2022,36,Telangana,Green Gram (Moong)(Whole),9331.68,8999.14,9560.6,All,Daily,-94.82,moongdal,0,0,0,1,26.9,14.3,20.9,0.0,13.9,0.5,6.6,0,0,1
10-06-2022,36,Telangana,Green Gram (Moong)(Whole),9252.12,8954.18,9619.04,All,Daily,-79.56,moongdal,0,0,0,1,27.4,16.0,21.1,0.0,16.6,1.0,6.7,0,0,1
11-06-2022,36,Telangana,Green Gram (Moong)(Whole),9523.2,9319.79,9891.14,All,Daily,271.09,moongdal,0,0,0,1,26.3,16.5,21.1,0.0,14.8,1.6,7.6,0,0,1
12-06-2022,36,Telangana,Green Gram (Moong)(Whole),9544.08,9240.76,9841.5,All,Daily,20.88,moongdal,0,0,0,1,26.0,17.0,21.3,0.0,19.4,1.5,8.1,0,0,1
13-06-2022,36,Telangana,Green Gram (Moong)(Whole),9477.07,9259.55,9747.78,All,Daily,-67.01,moongdal,0,0,0,1,26.9,18.1,22.1,0.0,21.4,1.5,9.2,0,0,1
14-06-2022,36,Telangana,Green Gram (Moong)(Whole),9558.6,9209.06,9811.45,All,Daily,81.53,moongdal,0,0,0,1,27.9,18.0,22.3,0.0,14.8,4.2,7.9,0,0,1
15-06-2022,36,Telangana,Green Gram (Moong)(Whole),9482.32,9173.91,9745.51,All,Daily,-76.28,moongdal,0,0,0,1,27.7,19.0,23.0,0.0,14.8,3.1,7.9,0,0,1
16-06-2022,36,Telangana,Green Gram (Moong)(Whole),9488.71,9164.11,9831.52,All,Daily,6.39,moongdal,0,0,0,1,28.0,19.1,23.4,0.0,16.6,0.8,8.2,0,0,1
17-06-2022,36,Telangana,Green Gram (Moong)(Whole),9535.36,9137.54,9873.32,All,Daily,46.65,moongdal,0,0,0,1,28.9,19.1,22.2,0.0,11.2,0.5,6.2,0,0,1
18-06-2022,36,Telangana,Green Gram (Moong)(Whole),9485.55,9123.49,9805.74,All,Daily,-49.81,moongdal,0,0,0,1,25.0,19.0,21.3,2.0,14.8,4.4,8.0,0,0,1
19-06-2022,36,Telangana,Green Gram (Moong)(Whole),9490.48,9158.78,9815.52,All,Daily,4.93,moongdal,0,0,0,1,28.9,19.1,23.1,0.0,15.7,0.8,7.2,0,0,1
20-06-2022,36,Telangana,Green Gram (Moong)(Whole),9544.7,9337.34,9855.57,All,Daily,54.22,moongdal,0,0,0,1,27.5,19.0,22.5,1.0,15.7,1.1,6.7,0,0,1
21-06-2022,36,Telangana,Green Gram (Moong)(Whole),9447.11,9072.28,9669.43,All,Daily,-97.59,moongdal,0,0,0,1,22.9,17.3,20.1,0.0,18.4,1.0,7.0,0,0,1
22-06-2022,36,Telangana,Green Gram (Moong)(Whole),9463.29,9244.0,9667.05,All,Daily,16.18,moongdal,0,0,0,1,25.7,19.0,21.5,0.0,13.9,1.2,7.0,0,0,1
23-06-2022,36,Telangana,Green Gram (Moong)(Whole),9532.63,9172.97,9853.58,All,Daily,69.35,moongdal,0,0,0,1,27.3,18.0,21.8,0.0,9.4,0.8,4.5,0,0,1
24-06-2022,36,Telangana,Green Gram (Moong)(Whole),9662.78,9314.96,9894.81,All,Daily,130.15,moongdal,0,0,0,1,28.4,14.5,21.3,0.0,9.4,0.5,3.8,0,0,1
25-06-2022,36,Telangana,Green Gram (Moong)(Whole),9685.53,9484.26,9989.89,All,Daily,22.75,moongdal,0,0,0,1,29.8,14.1,22.0,0.0,9.4,0.4,4.5,0,0,1
26-06-2022,36,Telangana,Green Gram (Moong)(Whole),9763.98,9490.12,10034.72,All,Daily,78.45,moongdal,0,0,0,1,30.4,17.3,23.3,0.0,13.0,0.8,5.7,0,0,1
27-06-2022,36,Telangana,Green Gram (Moong)(Whole),9635.88,9367.69,9968.48,All,Daily,-128.1,moongdal,0,0,0,1,31.4,15.3,23.7,0.0,13.0,0.8,6.0,0,0,1
28-06-2022,36,Telangana,Green Gram (Moong)(Whole),9478.68,9212.77,9752.65,All,Daily,-157.21,moongdal,0,0,0,1,28.4,18.0,23.1,0.0,15.7,0.8,7.5,0,0,1
29-06-2022,36,Telangana,Green Gram (Moong)(Whole),9572.13,9201.44,9886.44,All,Daily,93.45,moongdal,0,0,0,1,26.8,16.1,21.4,0.0,12.1,0.8,5.5,0,0,1
30-06-2022,36,Telangana,Green Gram (Moong)(Whole),9457.86,9248.42,9765.71,All,Daily,-114.27,moongdal,0,0,0,1,26.6,15.1,21.2,0.0,10.3,0.8,4.9,0,0,1
01-07-2022,36,Telangana,Green Gram (Moong)(Whole),9544.99,9250.42,9848.06,All,Daily,87.13,moongdal,0,0,0,1,27.6,16.0,21.7,0.0,11.2,0.8,5.5,0,0,1
02-07-2022,36,Telangana,Green Gram (Moong)(Whole),9624.13,9420.23,9905.12,All,Daily,79.14,moongdal,0,0,0,1,25.9,16.1,21.0,0.0,15.7,1.1,6.8,0,0,1
03-07-2022,36,Telangana,Green Gram (Moong)(Whole),9498.51,9268.89,9768.92,All,Daily,-125.62,moongdal,0,0,0,1,26.4,13.3,20.5,0.0,18.4,0.9,6.4,0,0,1
04-07-2022,36,Telangana,Green Gram (Moong)(Whole),9399.41,9090.36,9684.33,All,Daily,-99.1,moongdal,0,0,0,1,27.6,11.0,20.2,0.0,12.1,0.0,5.0,0,0,1
05-07-2022,36,Telangana,Green Gram (Moong)(Whole),9289.71,9004.21,9620.43,All,Daily,-109.69,moongdal,0,0,0,1,29.4,12.8,21.4,0.0,10.3,1.4,5.3,0,0,1
06-07-2022,36,Telangana,Green Gram (Moong)(Whole),9246.98,9006.76,9457.05,All,Daily,-42.73,moongdal,0,0,0,1,31.8,14.9,22.4,0.0,10.3,1.0,4.8,0,0,1
07-07-2022,36,Telangana,Green Gram (Moong)(Whole),9256.14,8949.46,9565.52,All,Daily,9.15,moongdal,0,0,0,1,30.9,13.5,23.2,0.0,11.2,1.4,5.4,0,0,1
08-07-2022,36,Telangana,Green Gram (Moong)(Whole),9332.68,9082.62,9556.88,All,Daily,76.55,moongdal,0,0,0,1,31.8,14.4,23.8,0.0,12.1,0.9,6.0,0,0,1
09-07-2022,36,Telangana,Green Gram (Moong)(Whole),9304.36,9096.19,9688.63,All,Daily,-28.32,moongdal,0,0,0,1,30.9,18.1,24.4,0.0,11.2,0.9,6.3,0,0,1
10-07-2022,36,Telangana,Green Gram (Moong)(Whole),9313.58,8920.88,9666.74,All,Daily,9.22,moongdal,0,0,0,1,26.6,18.3,22.4,0.0,14.8,0.9,6.9,0,0,1
11-07-2022,36,Telangana,Green Gram (Moong)(Whole),9266.08,8948.59,9625.76,All,Daily,-47.49,moongdal,0,0,0,1,29.6,11.5,21.6,0.0,9.4,0.8,4.1,0,0,1
12-07-2022,36,Telangana,Green Gram (Moong)(Whole),9299.22,8913.42,9577.13,All,Daily,33.13,moongdal,0,0,0,1,27.8,13.6,22.1,0.0,13.0,0.9,5.9,0,0,1
13-07-2022,36,Telangana,Green Gram (Moong)(Whole),9381.7,9166.22,9610.95,All,Daily,82.48,moongdal,0,0,0,1,30.1,17.1,23.4,0.0,13.0,1.0,6.3,0,0,1
14-07-2022,36,Telangana,Green Gram (Moong)(Whole),9276.56,9008.09,9654.49,All,Daily,-105.15,moongdal,0,0,0,1,30.4,18.0,23.8,0.0,13.9,2.6,6.1,0,0,1
15-07-2022,36,Telangana,Green Gram (Moong)(Whole),9295.23,9057.43,9695.12,All,Daily,18.67,moongdal,0,0,0,1,28.6,18.1,23.2,0.0,21.4,1.2,8.7,0,0,1
16-07-2022,36,Telangana,Green Gram (Moong)(Whole),9262.9,9000.51,9639.85,All,Daily,-32.33,moongdal,0,0,0,1,28.5,18.9,23.3,0.0,22.3,2.6,7.5,0,0,1
17-07-2022,36,Telangana,Green Gram (Moong)(Whole),9300.57,9018.67,9644.55,All,Daily,37.67,moongdal,0,0,0,1,27.1,18.2,23.0,0.0,13.0,1.1,6.5,0,0,1
18-07-2022,36,Telangana,Green Gram (Moong)(Whole),9351.27,8970.09,9613.34,All,Daily,50.7,moongdal,0,0,0,1,28.3,16.1,22.5,0.0,13.0,2.5,6.0,0,0,1
19-07-2022,36,Telangana,Green Gram (Moong)(Whole),9296.7,9034.29,9586.8,All,Daily,-54.57,moongdal,0,0,0,1,28.7,13.5,22.4,0.0,10.3,0.9,5.5,0,0,1
20-07-2022,36,Telangana,Green Gram (Moong)(Whole),9404.35,9093.99,9797.54,All,Daily,107.65,moongdal,0,0,0,1,29.6,15.2,22.7,0.0,11.2,1.2,5.8,0,0,1
21-07-2022,36,Telangana,Green Gram (Moong)(Whole),9098.49,8851.84,9391.98,All,Daily,-305.86,moongdal,0,0,0,1,29.5,18.0,23.3,0.0,17.5,2.5,8.0,0,0,1
22-07-2022,36,Telangana,Green Gram (Moong)(Whole),8951.22,8674.36,9216.69,All,Daily,-147.27,moongdal,0,0,0,1,29.5,18.0,23.6,0.0,14.8,3.1,7.5,0,0,1
